name;round;trial;ArmPos;BodyPos;DOF;ballistic;timestamp;event;TriggerValue;ControllerPos.X;ControllerPos.Y;ControllerPos.Z;ControllerRot.X;ControllerRot.Y;ControllerRot.Z;TargetID;TargetPos.X;TargetPos.Y;TargetPos.Z;PointerPos.X;PointerPos.Y
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237859;None;0;0;1;0;348.4694;340.745;33.01003;0;-2.8;2.78;8;-2.792764;2.727696;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237871;None;0;0;1;0;348.4968;340.7104;32.99545;0;-2.8;2.78;8;-2.798175;2.723835;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237882;None;0;0;1;0;348.4992;340.6736;32.93224;0;-2.8;2.78;8;-2.80394;2.723853;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237893;None;0;0;1;0;348.4691;340.6568;32.90244;0;-2.8;2.78;8;-2.806583;2.728674;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237904;None;0;0;1;0;348.4198;340.6457;32.90717;0;-2.8;2.78;8;-2.808317;2.73639;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237915;None;0;0;1;0;348.3168;340.6631;32.95412;0;-2.8;2.78;8;-2.805597;2.752081;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237927;None;0;0;1;0;348.1885;340.6491;32.91674;0;-2.8;2.78;8;-2.807783;2.772027;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237939;None;0;0;1;0;348.0693;340.6679;32.74995;0;-2.8;2.78;8;-2.804832;2.790223;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237949;None;0;0;1;0;347.983;340.7301;32.6271;0;-2.8;2.78;8;-2.795088;2.802881;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237960;None;0;0;1;0;347.9589;340.856;32.55594;0;-2.8;2.78;8;-2.775389;2.805217;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237971;None;0;0;1;0;348.0046;340.9452;32.67262;0;-2.8;2.78;8;-2.76146;2.797187;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237982;None;0;0;1;0;348.0837;340.9546;32.93644;0;-2.8;2.78;8;-2.759993;2.784889;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636237994;None;0;0;1;0;348.129;340.9377;33.174;0;-2.8;2.78;8;-2.762634;2.778083;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238004;None;0;0;1;0;348.1618;340.8027;33.32988;0;-2.8;2.78;8;-2.783737;2.774483;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238015;None;0;0;1;0;348.1394;340.7501;33.23948;0;-2.8;2.78;8;-2.791967;2.778503;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238027;None;0;0;1;0;348.136;340.85;32.85753;0;-2.8;2.78;8;-2.776339;2.777949;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238038;None;0;0;1;0;348.1488;340.9435;32.69;0;-2.8;2.78;8;-2.761719;2.774975;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238049;None;0;0;1;0;348.1401;341.0405;32.61132;0;-2.8;2.78;8;-2.746586;2.77528;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238060;None;0;0;1;0;348.1329;341.0841;32.61589;0;-2.8;2.78;8;-2.739779;2.775922;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238071;None;0;0;1;0;348.0789;341.0437;32.77038;0;-2.8;2.78;8;-2.746078;2.784667;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238082;None;0;0;1;0;348.027;340.9362;32.90067;0;-2.8;2.78;8;-2.762857;2.793835;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238094;None;0;0;1;0;348.0202;340.9062;32.99398;0;-2.8;2.78;8;-2.767554;2.795213;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238104;None;0;0;1;0;348.0374;340.9645;32.98207;0;-2.8;2.78;8;-2.758446;2.791925;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238117;None;0;0;1;0;348.04;341.0394;32.93833;0;-2.8;2.78;8;-2.746747;2.790709;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238127;None;0;0;1;0;348.083;341.1542;32.89489;0;-2.8;2.78;8;-2.728858;2.782858;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238138;None;0;0;1;0;348.1238;341.1633;32.92431;0;-2.8;2.78;8;-2.727433;2.776486;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238150;None;0;0;1;0;348.1207;341.0956;32.98092;0;-2.8;2.78;8;-2.737992;2.77768;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238160;None;0;0;1;0;348.09;341.0477;32.97765;0;-2.8;2.78;8;-2.745461;2.782928;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238172;None;0;0;1;0;347.9787;341.0019;32.93455;0;-2.8;2.78;8;-2.752609;2.80058;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238184;None;0;0;1;0;347.9177;341.0068;32.9439;0;-2.8;2.78;8;-2.751831;2.809935;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238194;None;0;0;1;0;347.9111;341.065;32.9096;0;-2.8;2.78;8;-2.742757;2.810326;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238205;None;0;0;1;0;347.9415;341.1257;32.9556;0;-2.8;2.78;8;-2.733296;2.804976;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238216;None;0;0;1;0;347.9794;341.1431;33.08578;0;-2.8;2.78;8;-2.730589;2.798944;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238227;None;0;0;1;0;347.9798;341.1374;33.19164;0;-2.8;2.78;8;-2.731466;2.798943;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238238;None;0;0;1;0;347.9478;341.1197;33.22744;0;-2.8;2.78;8;-2.734224;2.804074;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238250;None;0;0;1;0;347.9347;341.0518;33.21251;0;-2.8;2.78;8;-2.744814;2.806818;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238260;None;0;0;1;0;347.9586;341.028;33.17576;0;-2.8;2.78;8;-2.748539;2.803398;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238272;None;0;0;1;0;348.0227;341.0358;33.13054;0;-2.8;2.78;8;-2.747312;2.793418;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238283;None;0;0;1;0;348.0208;341.0234;33.11483;0;-2.8;2.78;8;-2.749239;2.793841;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238294;None;0;0;1;0;347.976;341.0032;33.15482;0;-2.8;2.78;8;-2.752398;2.800975;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238305;None;0;0;1;0;347.9291;340.9629;33.16975;0;-2.8;2.78;8;-2.758692;2.808645;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238316;None;0;0;1;0;347.8983;340.9166;33.11387;0;-2.8;2.78;8;-2.765922;2.813917;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238328;None;0;0;1;0;347.9339;340.9225;33.04013;0;-2.8;2.78;8;-2.764992;2.808351;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238338;None;0;0;1;0;348.0101;340.9496;32.97979;0;-2.8;2.78;8;-2.760766;2.796301;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238350;None;0;0;1;0;348.0601;340.9301;33.01836;0;-2.8;2.78;8;-2.763814;2.788794;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238361;None;0;0;1;0;348.0743;340.8901;33.08931;0;-2.8;2.78;8;-2.770058;2.787036;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238372;None;0;0;1;0;348.0074;340.8257;33.19948;0;-2.8;2.78;8;-2.780138;2.798062;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238383;None;0;0;1;0;347.9623;340.8047;33.22345;0;-2.8;2.78;8;-2.783409;2.805255;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238394;None;0;0;1;0;347.9687;340.8084;33.22629;0;-2.8;2.78;8;-2.782844;2.804234;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238404;None;0;0;1;0;348.0162;340.8043;33.20958;0;-2.8;2.78;8;-2.783482;2.796936;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238415;None;0;0;1;0;348.0181;340.7809;33.16798;0;-2.8;2.78;8;-2.787135;2.796895;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238427;None;0;0;1;0;348.0054;340.8031;33.13583;0;-2.8;2.78;8;-2.783667;2.79861;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238438;None;0;0;1;0;347.9847;340.8279;33.12236;0;-2.8;2.78;8;-2.779789;2.801543;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238449;None;0;0;1;0;347.967;340.8701;33.14556;0;-2.8;2.78;8;-2.773192;2.803814;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238460;None;0;0;1;0;347.9829;340.9066;33.19472;0;-2.8;2.78;8;-2.767483;2.800955;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238471;None;0;0;1;0;348.0163;340.9472;33.26405;0;-2.8;2.78;8;-2.761139;2.795371;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238482;None;0;0;1;0;348.0492;340.9578;33.24487;0;-2.8;2.78;8;-2.759487;2.790179;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238493;None;0.01176471;0;1;0;348.0539;340.9193;33.20525;0;-2.8;2.78;8;-2.765503;2.789875;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238504;None;0.04313726;0;1;0;348.0095;340.8207;33.16117;0;-2.8;2.78;8;-2.780912;2.797787;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238515;Released;0.227451;0;1;0;347.9291;340.7561;33.20401;0;-2.8;2.78;8;-2.791026;2.810914;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238527;TriggerPressedFirst;0.4431373;0;1;0;347.8563;340.7425;33.22579;0;-2.8;2.78;8;-2.79315;2.822322;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238538;TriggerPressed;0.7803922;0;1;0;347.3488;340.7853;32.93612;0;-2.8;2.78;8;-2.786447;2.90047;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238550;ClickedFirst;1;0;1;0;347.7424;340.8462;33.10437;0;-2.8;2.78;8;-2.776925;2.838794;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238560;Clicked;1;0;1;0;347.9635;340.8073;33.13252;0;-2.8;2.78;8;-2.783005;2.805036;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238571;Clicked;1;0;1;0;348.0846;340.7816;33.07446;0;-2.8;2.78;8;-2.787028;2.786623;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238583;Clicked;1;0;1;0;348.1974;340.7533;33.00065;0;-2.8;2.78;8;-2.791465;2.769516;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238593;Clicked;1;0;1;0;348.3036;340.6793;32.88837;0;-2.8;2.78;8;-2.803048;2.753947;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238605;Clicked;1;0;1;0;348.3891;340.6121;32.70979;0;-2.8;2.78;8;-2.813588;2.741477;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238616;Clicked;1;0;1;0;348.4938;340.5801;32.6244;0;-2.8;2.78;8;-2.818608;2.725685;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238627;Clicked;1;0;1;0;348.6126;340.5999;32.635;0;-2.8;2.78;8;-2.815507;2.707172;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238638;Clicked;1;0;1;0;348.682;340.6081;32.59525;0;-2.8;2.78;8;-2.814219;2.696407;
Marco;1;2;ausgestreckt;sitzend;3;False;1547636238649;Clicked;1;0;1;0;348.6288;340.7104;32.54961;0;-2.8;2.78;8;-2.798177;2.703521;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238672;None;0.7137255;0;1;0;348.1523;341.0513;32.19669;2;0.935;2.78;8;-2.744895;2.773293;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238682;Released;0.4627451;0;1;0;348.0293;341.1919;32.14941;2;0.935;2.78;8;-2.722989;2.790732;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238695;TriggerPressedFirst;0.1372549;0;1;0;347.8848;341.5148;32.12941;2;0.935;2.78;8;-2.672793;2.809555;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238704;None;0.0509804;0;1;0;347.9394;342.0121;32.1329;2;0.935;2.78;8;-2.595859;2.796023;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238716;None;0.02352941;0;1;0;347.937;342.5869;32.25023;2;0.935;2.78;8;-2.507492;2.790633;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238727;None;0;0;1;0;347.9761;343.4977;32.64617;2;0.935;2.78;8;-2.368571;2.776033;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238738;None;0;0;1;0;347.9583;344.2905;32.80465;2;0.935;2.78;8;-2.248721;2.771646;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238749;None;0;0;1;0;347.9281;345.2879;32.90134;2;0.935;2.78;8;-2.099251;2.767838;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238759;None;0;0;1;0;347.8654;346.2514;32.93443;2;0.935;2.78;8;-1.956155;2.769728;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238770;None;0;0;1;0;347.6906;347.4163;32.72444;2;0.935;2.78;8;-1.784709;2.787499;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238781;None;0;0;1;0;347.554;348.4664;32.55816;2;0.935;2.78;8;-1.63149;2.800904;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238792;None;0;0;1;0;347.4212;349.4891;32.33223;2;0.935;2.78;8;-1.483364;2.814432;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238804;None;0;0;1;0;347.2242;350.4472;32.28551;2;0.935;2.78;8;-1.345479;2.838365;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238815;None;0;0;1;0;346.9683;351.3527;32.39312;2;0.935;2.78;8;-1.215881;2.871728;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238827;None;0;0;1;0;346.6924;352.03;32.66238;2;0.935;2.78;8;-1.11935;2.909494;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238837;None;0;0;1;0;346.5218;352.7814;32.79921;2;0.935;2.78;8;-1.012644;2.931526;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238848;None;0;0;1;0;346.3673;353.5621;32.91674;2;0.935;2.78;8;-0.9021406;2.951335;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238860;None;0;0;1;0;346.3429;354.2357;32.95819;2;0.935;2.78;8;-0.8070621;2.952505;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238870;None;0;0;1;0;346.3238;354.9516;32.86335;2;0.935;2.78;8;-0.7062721;2.953032;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238882;None;0;0;1;0;346.4001;355.6096;32.39279;2;0.935;2.78;8;-0.6138375;2.939878;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238893;None;0;0;1;0;346.4072;356.3321;32.04176;2;0.935;2.78;8;-0.5125147;2.937094;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238904;None;0;0;1;0;346.3816;356.9232;31.59;2;0.935;2.78;8;-0.4297469;2.939707;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238915;None;0;0;1;0;346.334;357.391;31.31737;2;0.935;2.78;8;-0.3643114;2.945958;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238927;None;0;0;1;0;346.302;357.7162;31.23725;2;0.935;2.78;8;-0.3188537;2.950226;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238938;None;0;0;1;0;346.2912;358.1402;31.09837;2;0.935;2.78;8;-0.2596079;2.9513;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238949;None;0;0;1;0;346.3424;358.5788;31.06675;2;0.935;2.78;8;-0.198358;2.943298;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238960;None;0;0;1;0;346.4471;359.0959;31.00838;2;0.935;2.78;8;-0.1261595;2.927481;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238971;None;0;0;1;0;346.5892;359.7677;30.78983;2;0.935;2.78;8;-0.03242111;2.906292;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238982;None;0;0;1;0;346.6454;0.4206783;30.56318;2;0.935;2.78;8;0.05870211;2.898041;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636238993;None;0;0;1;0;346.6208;0.8832385;30.58454;2;0.935;2.78;8;0.1232561;2.901833;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239004;None;0;0;1;0;346.5176;1.240282;30.72513;2;0.935;2.78;8;0.1730948;2.917286;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239015;None;0;0;1;0;346.416;1.614085;30.78855;2;0.935;2.78;8;0.2252876;2.932602;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239026;None;0;0;1;0;346.3058;1.962681;30.7975;2;0.935;2.78;8;0.2739779;2.949259;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239038;None;0;0;1;0;346.3689;2.490051;30.76408;2;0.935;2.78;8;0.3476782;2.940622;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239050;None;0;0;1;0;346.5084;3.110015;30.72268;2;0.935;2.78;8;0.4343953;2.921027;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239061;None;0;0;1;0;346.7371;3.814391;30.65567;2;0.935;2.78;8;0.5330443;2.888657;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239071;None;0;0;1;0;346.9301;4.427747;30.77992;2;0.935;2.78;8;0.6190766;2.861619;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239083;None;0;0;1;0;347.0492;4.91079;30.9069;2;0.935;2.78;8;0.6869299;2.845332;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239093;None;0;0;1;0;347.0972;5.208587;30.96756;2;0.935;2.78;8;0.7288101;2.839111;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239105;None;0;0;1;0;347.0973;5.420408;30.76999;2;0.935;2.78;8;0.7586233;2.839726;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239116;None;0;0;1;0;347.0999;5.570478;30.39045;2;0.935;2.78;8;0.7797577;2.839804;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239127;None;0;0;1;0;347.1013;5.658357;30.13442;2;0.935;2.78;8;0.7921388;2.839873;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239137;None;0;0;1;0;347.1345;5.671778;29.99986;2;0.935;2.78;8;0.7940299;2.835016;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239149;None;0;0;1;0;347.2073;5.751621;29.93038;2;0.935;2.78;8;0.8052826;2.82453;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239161;None;0;0;1;0;347.3137;5.774312;29.949;2;0.935;2.78;8;0.8084812;2.808922;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239171;None;0;0;1;0;347.4295;5.806338;30.16218;2;0.935;2.78;8;0.8129961;2.791966;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239182;None;0;0;1;0;347.4248;5.86161;30.22863;2;0.935;2.78;8;0.8207892;2.79284;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239193;None;0;0;1;0;347.4246;5.880397;30.22455;2;0.935;2.78;8;0.8234383;2.792932;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239205;None;0;0;1;0;347.38;5.811357;30.13945;2;0.935;2.78;8;0.8137037;2.799277;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239216;None;0;0;1;0;347.3383;5.730433;30.00799;2;0.935;2.78;8;0.8022962;2.805165;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239226;None;0;0;1;0;347.3156;5.531816;29.73607;2;0.935;2.78;8;0.774312;2.807883;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239238;None;0;0;1;0;347.3282;5.436453;29.47077;2;0.935;2.78;8;0.7608825;2.80574;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239250;None;0;0;1;0;347.3316;5.411262;29.25656;2;0.935;2.78;8;0.7573356;2.805161;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239259;None;0;0;1;0;347.3214;5.40756;29.02302;2;0.935;2.78;8;0.7568144;2.806651;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239271;None;0;0;1;0;347.3198;5.41852;28.99264;2;0.935;2.78;8;0.7583576;2.806922;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239282;None;0;0;1;0;347.261;5.430043;29.08153;2;0.935;2.78;8;0.75998;2.815613;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239293;None;0;0;1;0;347.2249;5.435459;29.37737;2;0.935;2.78;8;0.7607424;2.82095;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239305;None;0;0;1;0;347.2289;5.45985;29.71431;2;0.935;2.78;8;0.7641769;2.82044;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239315;None;0;0;1;0;347.2004;5.455395;29.83418;2;0.935;2.78;8;0.7635494;2.824629;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239327;None;0;0;1;0;347.1608;5.396016;29.88802;2;0.935;2.78;8;0.7551891;2.830284;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239337;None;0;0;1;0;347.0964;5.310187;29.6794;2;0.935;2.78;8;0.7431075;2.839529;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239350;None;0.01568628;0;1;0;347.1249;5.331072;29.34319;2;0.935;2.78;8;0.7460471;2.83538;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239360;None;0.04313726;0;1;0;347.1569;5.414442;29.06627;2;0.935;2.78;8;0.7577833;2.83091;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239371;None;0.04313726;0;1;0;347.1661;5.71639;28.88623;2;0.935;2.78;8;0.8003169;2.830494;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239383;TriggerPressedFirst;0.1686275;0;1;0;347.1193;5.905788;28.88599;2;0.935;2.78;8;0.8270192;2.838024;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239394;Released;0.2235294;0;1;0;347.0208;6.039865;29.09382;2;0.935;2.78;8;0.845933;2.853029;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239404;TriggerPressedFirst;0.2666667;0;1;0;346.9613;6.253852;29.19856;2;0.935;2.78;8;0.8761389;2.862563;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239416;TriggerPressed;0.3254902;0;1;0;347.0237;6.522171;29.26513;2;0.935;2.78;8;0.9140494;2.854316;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239427;TriggerPressed;0.4784314;0;1;0;347.2079;6.837557;29.24539;2;0.935;2.78;8;0.9586617;2.828269;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239438;TriggerPressed;0.6431373;0;1;0;347.3287;7.076978;29.3259;2;0.935;2.78;8;0.9925678;2.811342;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239450;TriggerPressed;0.7254902;0;1;0;347.3423;7.240196;29.44417;2;0.935;2.78;8;1.015702;2.809986;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239461;TriggerPressed;0.909804;0;1;0;347.2108;7.129337;29.6224;2;0.935;2.78;8;0.9999872;2.828973;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239471;TriggerPressed;0.9254903;0;1;0;347.1803;7.127186;29.71884;2;0.935;2.78;8;0.9996825;2.833476;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239483;TriggerPressed;0.9490197;0;1;0;347.3497;7.319099;29.5889;2;0.935;2.78;8;1.026892;2.80921;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239493;TriggerPressed;0.9725491;0;1;0;347.4396;7.619481;29.3472;2;0.935;2.78;8;1.069528;2.797163;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239505;ClickedFirst;1;0;1;0;347.6028;7.865325;29.23997;2;0.935;2.78;8;1.104467;2.77409;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239515;Clicked;1;0;1;0;347.793;8.009688;29.2856;2;0.935;2.78;8;1.125003;2.746647;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239526;Clicked;1;0;1;0;347.8991;7.972882;29.50104;2;0.935;2.78;8;1.119765;2.73084;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239537;Clicked;1;0;1;0;347.7479;7.74523;29.65435;2;0.935;2.78;8;1.087394;2.752178;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239549;Clicked;1;0;1;0;347.4965;7.415233;29.61966;2;0.935;2.78;8;1.040531;2.787912;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239559;Clicked;1;0;1;0;347.3594;7.228433;29.5455;2;0.935;2.78;8;1.014034;2.807412;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239571;Clicked;1;0;1;0;347.2217;7.121972;29.33715;2;0.935;2.78;8;0.9989434;2.827338;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239583;Clicked;1;0;1;0;347.2462;7.211729;29.2562;2;0.935;2.78;8;1.011666;2.824071;
Marco;1;3;ausgestreckt;sitzend;3;True;1547636239593;Clicked;1;0;1;0;347.3369;7.394849;29.19066;2;0.935;2.78;8;1.037638;2.811415;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239717;None;0;0;1;0;348.0096;6.747869;29.17629;2;0.935;2.78;8;0.945969;2.709836;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239726;None;0;0;1;0;347.9657;6.721128;29.20221;2;0.935;2.78;8;0.9421856;2.716192;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239738;None;0;0;1;0;347.9199;6.69828;29.2158;2;0.935;2.78;8;0.9389534;2.722833;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239748;None;0;0;1;0;347.8969;6.716649;29.2489;2;0.935;2.78;8;0.9415519;2.726289;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239758;None;0;0;1;0;347.8861;6.744227;29.25186;2;0.935;2.78;8;0.9454538;2.727967;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239769;None;0;0;1;0;347.8331;6.848444;29.24731;2;0.935;2.78;8;0.9602027;2.736129;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239781;None;0;0;1;0;347.7708;6.937265;29.21645;2;0.935;2.78;8;0.9727778;2.74562;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239792;None;0;0;1;0;347.7076;6.988822;29.16926;2;0.935;2.78;8;0.9800793;2.755127;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239804;None;0;0;1;0;347.627;6.940555;29.16234;2;0.935;2.78;8;0.9732438;2.766805;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239814;None;0;0;1;0;347.5769;6.853477;29.20978;2;0.935;2.78;8;0.9609153;2.773863;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239827;None;0;0;1;0;347.608;6.652526;29.37809;2;0.935;2.78;8;0.9324813;2.76855;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239836;None;0;0;1;0;347.7206;6.442192;29.43073;2;0.935;2.78;8;0.9027449;2.751247;
Marco;1;4;ausgestreckt;sitzend;3;False;1547636239848;None;0;0;1;0;347.8279;6.336576;29.40861;2;0.935;2.78;8;0.8878226;2.735114;
